"﻿PERIODO";"SUBPERIODO";"CÓDIGO CURSO";"CRN";"LOGIN";"NOTA";"SEMESTRE";"PROM ACUMULADO";
"201810";"1";"COD300";"CRN-17867";"Login estudiante14195";"2,12";"1";"3,86";
"201810";"1";"COD300";"CRN-17867";"Login estudiante18746";"4,28";"1,2";"4,65";
"201810";"1";"COD300";"CRN-17867";"Login estudiante18747";"3,12";"0";"4,16";
"201810";"1";"COD300";"CRN-17867";"Login estudiante18748";"3,33";"1,33";"3,66";
"201810";"1";"COD300";"CRN-17867";"Login estudiante18749";"3,6";"1,2";"4,47";
"201810";"1";"COD300";"CRN-17867";"Login estudiante18750";"4,05";"1";"3,77";
"201810";"1";"COD300";"CRN-17867";"Login estudiante18751";"4,23";"1,13";"4,52";
"201810";"1";"COD300";"CRN-17867";"Login estudiante18752";"3,89";"0,67";"3,89";
"201810";"1";"COD300";"CRN-17867";"Login estudiante18753";"3,28";"0,8";"3,14";
"201810";"1";"COD300";"CRN-17867";"Login estudiante18754";"3,67";"0,4";"2,88";
"201810";"1";"COD300";"CRN-17867";"Login estudiante18755";"3,84";"0,89";"4,23";
"201810";"1";"COD300";"CRN-17867";"Login estudiante18756";"3,69";"1,07";"4,46";
"201810";"1";"COD300";"CRN-17867";"Login estudiante18757";"3,26";"1,27";"4,21";
"201810";"1";"COD300";"CRN-17867";"Login estudiante18758";"4,01";"1,07";"3,69";
"201810";"1";"COD300";"CRN-17867";"Login estudiante18759";"3,9";"0,87";"4,12";
"201810";"1";"COD300";"CRN-17867";"Login estudiante18760";"4,05";"1,2";"4,35";
"201810";"1";"COD300";"CRN-17867";"Login estudiante18761";"4,12";"1,07";"4,58";
"201810";"1";"COD300";"CRN-17867";"Login estudiante18762";"3,43";"1,07";"3,79";
"201810";"1";"COD300";"CRN-17867";"Login estudiante18763";"3,95";"1,06";"3,96";
"201810";"1";"COD300";"CRN-17867";"Login estudiante18764";"3,86";"0";"3,97";
"201810";"1";"COD521";"CRN-17868";"Login estudiante13893";"3,37";"5,05";"3,28";
"201810";"1";"COD521";"CRN-17868";"Login estudiante18765";"4,27";"4,39";"3,3";
"201810";"1";"COD521";"CRN-17868";"Login estudiante8834";"4";"10,33";"4,03";
"201810";"1";"COD521";"CRN-17868";"Login estudiante12597";"4,63";"11,86";"3,93";
"201810";"1";"COD521";"CRN-17868";"Login estudiante5133";"3,99";"9,61";"3,59";
"201810";"1";"COD521";"CRN-17868";"Login estudiante18766";"3,87";"3,44";"3,52";
"201810";"1";"COD521";"CRN-17868";"Login estudiante5306";"4,41";"9,85";"4,07";
"201810";"1";"COD521";"CRN-17868";"Login estudiante18767";"5";"4,56";"4,17";
"201810";"1";"COD521";"CRN-17868";"Login estudiante18768";"3,48";"8,44";"3,69";
"201810";"1";"COD521";"CRN-17868";"Login estudiante3457";"4,37";"11,07";"4,11";
"201810";"1";"COD521";"CRN-17868";"Login estudiante4257";"4,93";"7,38";"3,77";
"201810";"1";"COD521";"CRN-17868";"Login estudiante18769";"4,63";"10,07";"4,2";
"201810";"1";"COD521";"CRN-17868";"Login estudiante6090";"4,66";"7,88";"4,42";
"201810";"1";"COD521";"CRN-17868";"Login estudiante4803";"4,71";"7,93";"3,73";
"201810";"1";"COD521";"CRN-17868";"Login estudiante9018";"4,35";"7,82";"4,21";
"201810";"1";"COD521";"CRN-17868";"Login estudiante8468";"3,55";"6,67";"3,94";
"201810";"1";"COD521";"CRN-17868";"Login estudiante4556";"4,22";"3,95";"3,21";
"201810";"1";"COD521";"CRN-17868";"Login estudiante4888";"5";"6,76";"3,87";
"201810";"1";"COD521";"CRN-17868";"Login estudiante18770";"3,2";"5,62";"3,8";
"201810";"1";"COD521";"CRN-17868";"Login estudiante8473";"4,87";"7,52";"4,03";
"201810";"1";"COD521";"CRN-17868";"Login estudiante10874";"4,48";"8,72";"4,17";
"201810";"1";"COD521";"CRN-17868";"Login estudiante13744";"5";"8,18";"4,15";
"201810";"1";"COD521";"CRN-17868";"Login estudiante18771";"5";"7,51";"4,18";
"201810";"1";"COD521";"CRN-17868";"Login estudiante12137";"5";"5,72";"4";
"201810";"1";"COD521";"CRN-17868";"Login estudiante13088";"4,79";"6,56";"4,27";
"201810";"1";"COD521";"CRN-17868";"Login estudiante18772";"5";"4,64";"3,54";
"201810";"1";"COD521";"CRN-17868";"Login estudiante13598";"4,88";"5";"4,57";
"201810";"1";"COD521";"CRN-17868";"Login estudiante18773";"0,85";"1,59";"3,08";
"201810";"1";"COD521";"CRN-17868";"Login estudiante7372";"5";"7,2";"4,24";
"201810";"1";"COD521";"CRN-17868";"Login estudiante9311";"4,86";"3,06";"3,8";
"201810";"1";"COD521";"CRN-17868";"Login estudiante8690";"4,29";"3,88";"3,8";
"201810";"1";"COD521";"CRN-17868";"Login estudiante8152";"4,89";"5,17";"4,22";
"201810";"1";"COD521";"CRN-17868";"Login estudiante13811";"4,52";"4,67";"3,99";
"201810";"1";"COD521";"CRN-17868";"Login estudiante9922";"5";"4,28";"4,27";
"201810";"1";"COD521";"CRN-17868";"Login estudiante18774";"3,19";"4,56";"3,79";
"201810";"1";"COD521";"CRN-17868";"Login estudiante7803";"5";"5,56";"4,24";
"201810";"1";"COD521";"CRN-17868";"Login estudiante18775";"1,67";"1,11";"2,31";
"201810";"1";"COD521";"CRN-17868";"Login estudiante13820";"4,35";"4,83";"4,06";
"201810";"1";"COD521";"CRN-17868";"Login estudiante8709";"4,79";"3,58";"3,75";
"201810";"1";"COD521";"CRN-17868";"Login estudiante8713";"4,74";"3,54";"3,68";
"201810";"1";"COD521";"CRN-17868";"Login estudiante8723";"4,55";"3,88";"3,83";
"201810";"1";"COD521";"CRN-17868";"Login estudiante9881";"4,12";"3,22";"3,71";
"201810";"1";"COD521";"CRN-17868";"Login estudiante10232";"5";"4,76";"4,38";
"201810";"1";"COD521";"CRN-17868";"Login estudiante8673";"4,82";"3,83";"3,78";
"201810";"1";"COD521";"CRN-17868";"Login estudiante8727";"4,31";"2,36";"4,21";
"201810";"1";"COD521";"CRN-17868";"Login estudiante16524";"3,32";"4,81";"4,14";
"201810";"1";"COD521";"CRN-17868";"Login estudiante9231";"4,91";"3,29";"3,78";
"201810";"1";"COD521";"CRN-17868";"Login estudiante8737";"4,84";"3,71";"3,74";
"201810";"1";"COD521";"CRN-17868";"Login estudiante8739";"4,88";"3,83";"3,7";
"201810";"1";"COD521";"CRN-17868";"Login estudiante9885";"4,46";"4,11";"3,84";
"201810";"1";"COD521";"CRN-17868";"Login estudiante13116";"4,96";"2,5";"4,33";
"201810";"1";"COD521";"CRN-17868";"Login estudiante9888";"4,95";"3,28";"3,95";
"201810";"1";"COD521";"CRN-17868";"Login estudiante8749";"5";"4,6";"4,1";
"201810";"1";"COD521";"CRN-17868";"Login estudiante9890";"4";"2,11";"3,42";
"201810";"1";"COD521";"CRN-17868";"Login estudiante9632";"4,72";"2,39";"3,57";
"201810";"1";"COD521";"CRN-17868";"Login estudiante18776";"3,39";"2,43";"3,25";
"201810";"1";"COD521";"CRN-17868";"Login estudiante9616";"4,72";"1,88";"3,38";
"201810";"1";"COD521";"CRN-17868";"Login estudiante14239";"4,58";"1,53";"3,8";
"201810";"1";"COD521";"CRN-17868";"Login estudiante13915";"4,67";"2,06";"3,8";
"201810";"1";"COD521";"CRN-17868";"Login estudiante14207";"4,17";"2,19";"3,77";
"201810";"1";"COD521";"CRN-17868";"Login estudiante18777";"4,96";"1,41";"3,5";
"201810";"1";"COD521";"CRN-17868";"Login estudiante12757";"4,82";"2,33";"3,96";
"201810";"1";"COD521";"CRN-17868";"Login estudiante12894";"4,57";"1,94";"4,45";
"201810";"1";"COD521";"CRN-17868";"Login estudiante12777";"3,63";"2,39";"3,98";
"201810";"1";"COD521";"CRN-17868";"Login estudiante12999";"3,89";"2,39";"4";
"201810";"1";"COD521";"CRN-17868";"Login estudiante14733";"4,36";"2,25";"4,3";
"201810";"1";"COD521";"CRN-17868";"Login estudiante12910";"3,9";"2,32";"3,81";
"201810";"1";"COD521";"CRN-17868";"Login estudiante13559";"3,53";"2";"3,82";
"201810";"1";"COD521";"CRN-17868";"Login estudiante12948";"4,45";"1,44";"3,62";
"201810";"1";"COD862";"CRN-17869";"Login estudiante18778";"4,48";"8,84";"3,82";
"201810";"1";"COD862";"CRN-17869";"Login estudiante18779";"4,25";"8,72";"3,56";
"201810";"1";"COD862";"CRN-17869";"Login estudiante18780";"4,36";"10,57";"3,53";
"201810";"1";"COD862";"CRN-17869";"Login estudiante15459";"4,01";"8,18";"3,55";
"201810";"1";"COD862";"CRN-17869";"Login estudiante11447";"4,08";"7,54";"3,65";
"201810";"1";"COD862";"CRN-17869";"Login estudiante11457";"4,57";"7";"3,95";
"201810";"1";"COD862";"CRN-17869";"Login estudiante18781";"3,45";"6";"3,56";
"201810";"1";"COD862";"CRN-17869";"Login estudiante11464";"4,57";"7";"4,06";
"201810";"1";"COD862";"CRN-17869";"Login estudiante11468";"4,66";"7,1";"4,12";
"201810";"1";"COD862";"CRN-17869";"Login estudiante18782";"3,91";"3,17";"3,81";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18783";"4,46";"4,84";"3,78";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18784";"4,47";"1,2";"4,7";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante14398";"4,12";"2,5";"3,93";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18785";"4,5";"6,87";"4,19";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante10325";"4,6";"6,62";"4,35";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante11756";"4,17";"4,16";"3,52";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante4833";"3,94";"7,94";"4,06";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante6311";"3,47";"7,47";"3,84";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante4913";"2,57";"5";"3,41";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18786";"4,16";"7,19";"4,12";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante6130";"3,71";"1,83";"3,71";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante7787";"3,45";"3,56";"3,68";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante14914";"4";"3,44";"3,79";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante9923";"3,99";"3";"3,6";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante8700";"4,52";"4,12";"3,83";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18787";"4,19";"4";"3,75";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante6450";"3,75";"2,63";"3,18";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18788";"3,99";"1,8";"2,9";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante12502";"4,47";"4,31";"4,26";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18789";"4,28";"4,54";"4,32";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18790";"4,43";"2,32";"4,12";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18791";"4,46";"4,2";"4,08";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18740";"3,78";"1,6";"4";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante12880";"4,1";"3,82";"4,51";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante9258";"3,1";"2,13";"3,18";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18792";"4,37";"1,27";"4,19";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante12793";"4,43";"2";"4,36";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante14855";"3,59";"1,41";"3,41";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante12510";"2,89";"1,6";"3,11";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18793";"3,43";"0,93";"2,92";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18794";"3,68";"2,4";"4,07";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante9436";"3,47";"2,44";"3,6";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18795";"3,29";"1,27";"4,18";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante12660";"3,79";"1,89";"3,96";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante9117";"2,46";"1,83";"3,4";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante12698";"3,46";"1,06";"3,13";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18796";"4,57";"1,27";"4,68";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante14403";"3,75";"1,67";"3,5";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18797";"4,66";"2";"4,45";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante12521";"3,99";"2,22";"3,87";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante14083";"4,4";"2,11";"3,71";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante14070";"4,14";"2,13";"4,21";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18745";"3,8";"1";"3,48";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante12485";"4,32";"2,17";"4,46";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18798";"4,24";"1,33";"4,33";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante14537";"4,42";"2,56";"4,61";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante14748";"4,23";"2,32";"3,83";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante14311";"4,19";"2,25";"4,07";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante12533";"4,1";"2";"3,89";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18799";"4,21";"2,06";"4,27";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante13996";"4,14";"2,22";"4,28";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante14077";"4,38";"2,13";"4,29";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18800";"4,11";"1,27";"4,08";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18801";"4,11";"1,06";"4,27";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18802";"4,12";"1,27";"4,21";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18803";"3,55";"1,33";"4,03";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18804";"3,7";"0,72";"4,08";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18805";"4,33";"1,27";"4,52";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18806";"3,97";"1,27";"4,25";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18807";"4,2";"0,87";"3,33";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18808";"4,07";"1,11";"4,24";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18809";"4,03";"1,11";"3,89";
"201810";"1";"COD17033";"CRN-17874";"Login estudiante18810";"4";"1,2";"4,49";
"201810";"1";"COD16883";"CRN-17875";"Login estudiante18811";"4,16";"3,83";"4,14";
"201810";"1";"COD16883";"CRN-17875";"Login estudiante18569";"4,61";"9,45";"3,9";
"201810";"1";"COD16883";"CRN-17875";"Login estudiante10358";"4,61";"9,27";"4,14";
"201810";"1";"COD16883";"CRN-17875";"Login estudiante5144";"4,56";"7,67";"4,44";
"201810";"1";"COD16883";"CRN-17875";"Login estudiante10359";"4,49";"8,3";"4,07";
"201810";"1";"COD16883";"CRN-17875";"Login estudiante8577";"4,7";"9,69";"4,23";
"201810";"1";"COD16883";"CRN-17875";"Login estudiante18812";"4,61";"8,35";"4,22";
"201810";"1";"COD16883";"CRN-17875";"Login estudiante18813";"4,48";"5,72";"3,96";
"201810";"1";"COD16883";"CRN-17875";"Login estudiante18814";"4,31";"5,67";"3,86";
"201810";"1";"COD16883";"CRN-17875";"Login estudiante18815";"4,33";"6";"4,11";
"201810";"1";"COD16883";"CRN-17875";"Login estudiante18816";"4,54";"6,42";"4,01";
"201810";"1";"COD16883";"CRN-17875";"Login estudiante18817";"4,65";"6,25";"4,21";
"201810";"1";"COD16883";"CRN-17875";"Login estudiante18818";"4,63";"6,5";"4,21";
"201810";"1";"COD404";"CRN-17876";"Login estudiante18819";"";"0,88";"3,93";
"201810";"1";"COD404";"CRN-17876";"Login estudiante18820";"";"1,31";"4,42";
"201810";"1";"COD404";"CRN-17876";"Login estudiante18821";"";"0,93";"4,04";
"201810";"1";"COD404";"CRN-17876";"Login estudiante18822";"";"1,06";"4,09";
"201810";"1";"COD404";"CRN-17876";"Login estudiante18823";"";"0,87";"3,43";
"201810";"1";"COD404";"CRN-17876";"Login estudiante18824";"";"0,72";"4,08";
"201810";"1";"COD404";"CRN-17876";"Login estudiante18825";"";"1,06";"4,18";
"201810";"1";"COD404";"CRN-17876";"Login estudiante18826";"";"1,06";"3,74";
"201810";"1";"COD404";"CRN-17876";"Login estudiante18827";"";"1,12";"4,21";
"201810";"1";"COD404";"CRN-17876";"Login estudiante18828";"";"1,06";"4,19";
"201810";"1";"COD404";"CRN-17876";"Login estudiante18829";"";"0,67";"3,39";
"201810";"1";"COD404";"CRN-17876";"Login estudiante18830";"";"1,19";"3,78";
"201810";"1";"COD404";"CRN-17876";"Login estudiante18831";"";"1,12";"4,17";
"201810";"1";"COD404";"CRN-17876";"Login estudiante18832";"";"1,19";"4,86";
"201810";"1";"COD404";"CRN-17876";"Login estudiante18833";"";"1,28";"4,38";
"201810";"1";"COD404";"CRN-17876";"Login estudiante18834";"";"0,73";"3,89";
"201810";"1";"COD404";"CRN-17876";"Login estudiante18835";"";"1,25";"4,37";
"201810";"1";"COD404";"CRN-17876";"Login estudiante18836";"";"0,87";"3,54";
"201810";"1";"COD404";"CRN-17876";"Login estudiante18837";"";"0";"3,42";
"201810";"1";"COD404";"CRN-17877";"Login estudiante18838";"";"1,13";"4,69";
"201810";"1";"COD404";"CRN-17877";"Login estudiante18839";"";"1,06";"4,13";
"201810";"1";"COD404";"CRN-17877";"Login estudiante18840";"";"1,25";"4,19";
"201810";"1";"COD404";"CRN-17877";"Login estudiante18841";"";"1";"3,67";
"201810";"1";"COD404";"CRN-17877";"Login estudiante18842";"";"1,25";"4,61";
"201810";"1";"COD404";"CRN-17877";"Login estudiante18843";"";"1,13";"3,73";
"201810";"1";"COD404";"CRN-17877";"Login estudiante18844";"";"1,25";"3,93";
"201810";"1";"COD404";"CRN-17877";"Login estudiante18845";"";"0,94";"3,82";
"201810";"1";"COD404";"CRN-17877";"Login estudiante18846";"";"1,13";"4,08";
"201810";"1";"COD404";"CRN-17877";"Login estudiante18847";"";"1,25";"4,72";
"201810";"1";"COD404";"CRN-17877";"Login estudiante18848";"";"1,13";"4,12";
"201810";"1";"COD404";"CRN-17877";"Login estudiante18849";"";"1,44";"3,97";
"201810";"1";"COD404";"CRN-17877";"Login estudiante18850";"";"1,06";"4,09";
"201810";"1";"COD404";"CRN-17877";"Login estudiante18851";"";"0,81";"3,32";
"201810";"1";"COD404";"CRN-17877";"Login estudiante18758";"";"1,07";"3,69";
"201810";"1";"COD404";"CRN-17877";"Login estudiante18852";"";"1,44";"4,16";
"201810";"1";"COD404";"CRN-17877";"Login estudiante18853";"";"1,21";"4,64";
"201810";"1";"COD404";"CRN-17877";"Login estudiante18854";"";"1,25";"4,51";
"201810";"1";"COD404";"CRN-17877";"Login estudiante18855";"";"1,11";"3,81";
"201810";"1";"COD404";"CRN-17877";"Login estudiante18856";"";"1,22";"4,7";
"201810";"1";"COD404";"CRN-17878";"Login estudiante18705";"";"1,06";"4,15";
"201810";"1";"COD404";"CRN-17878";"Login estudiante18857";"";"0,89";"4,26";
"201810";"1";"COD404";"CRN-17878";"Login estudiante18858";"";"0";"3,82";
"201810";"1";"COD404";"CRN-17878";"Login estudiante18859";"";"1,25";"4,17";
"201810";"1";"COD404";"CRN-17878";"Login estudiante18860";"";"0,89";"4,41";
"201810";"1";"COD404";"CRN-17878";"Login estudiante18861";"";"1,1";"4,37";
"201810";"1";"COD404";"CRN-17878";"Login estudiante18862";"";"0,67";"3,19";
"201810";"1";"COD404";"CRN-17878";"Login estudiante18863";"";"0";"3,04";
"201810";"1";"COD404";"CRN-17878";"Login estudiante18864";"";"1,24";"4,39";
"201810";"1";"COD404";"CRN-17878";"Login estudiante18865";"";"1,06";"4,39";
"201810";"1";"COD404";"CRN-17878";"Login estudiante18866";"";"1,06";"4,23";
"201810";"1";"COD404";"CRN-17878";"Login estudiante18867";"";"0,89";"4,61";
"201810";"1";"COD404";"CRN-17878";"Login estudiante18868";"";"0,94";"4,24";
"201810";"1";"COD404";"CRN-17878";"Login estudiante18869";"";"0";"3,85";
"201810";"1";"COD404";"CRN-17878";"Login estudiante18870";"";"0,81";"3,71";
"201810";"1";"COD404";"CRN-17878";"Login estudiante18871";"";"0,93";"3,8";
"201810";"1";"COD404";"CRN-17878";"Login estudiante18872";"";"0,44";"3,5";
"201810";"1";"COD404";"CRN-17878";"Login estudiante18873";"";"1,21";"4,24";
"201810";"1";"COD404";"CRN-17878";"Login estudiante18874";"";"1,31";"4,16";
"201810";"1";"COD404";"CRN-17878";"Login estudiante18875";"";"0,63";"4,11";
"201810";"1";"COD404";"CRN-17878";"Login estudiante18876";"";"1,22";"4,39";
"201810";"1";"COD404";"CRN-17879";"Login estudiante18877";"";"1,25";"3,92";
"201810";"1";"COD404";"CRN-17879";"Login estudiante18878";"";"1,25";"4,67";
"201810";"1";"COD404";"CRN-17879";"Login estudiante18879";"";"0,72";"3,88";
"201810";"1";"COD404";"CRN-17879";"Login estudiante18880";"";"1,06";"3,57";
"201810";"1";"COD404";"CRN-17879";"Login estudiante18881";"";"0,89";"3,77";
"201810";"1";"COD404";"CRN-17879";"Login estudiante18882";"";"0,94";"4";
"201810";"1";"COD404";"CRN-17879";"Login estudiante18883";"";"1,06";"4,3";
"201810";"1";"COD404";"CRN-17879";"Login estudiante18884";"";"1,06";"4,2";
"201810";"1";"COD404";"CRN-17879";"Login estudiante18885";"";"0";"1,5";
"201810";"1";"COD404";"CRN-17879";"Login estudiante18886";"";"1";"3,9";
"201810";"1";"COD404";"CRN-17879";"Login estudiante18887";"";"1,31";"4,52";
"201810";"1";"COD404";"CRN-17879";"Login estudiante18888";"";"0,93";"3,2";
"201810";"1";"COD404";"CRN-17879";"Login estudiante18889";"";"1,25";"4,21";
"201810";"1";"COD404";"CRN-17879";"Login estudiante18890";"";"0,81";"3,28";
"201810";"1";"COD404";"CRN-17879";"Login estudiante18891";"";"1,06";"4,23";
"201810";"1";"COD404";"CRN-17879";"Login estudiante18892";"";"0,88";"3,36";
"201810";"1";"COD404";"CRN-17879";"Login estudiante18893";"";"1,06";"4,43";
"201810";"1";"COD404";"CRN-17879";"Login estudiante18894";"";"0";"3,76";
"201810";"1";"COD404";"CRN-17880";"Login estudiante18895";"";"1,05";"3,9";
"201810";"1";"COD404";"CRN-17880";"Login estudiante18896";"";"0,69";"3,58";
"201810";"1";"COD404";"CRN-17880";"Login estudiante18897";"";"1,12";"3,88";
"201810";"1";"COD404";"CRN-17880";"Login estudiante18898";"";"1,06";"3,5";
"201810";"1";"COD404";"CRN-17880";"Login estudiante18899";"";"0,6";"3,16";
"201810";"1";"COD404";"CRN-17880";"Login estudiante18900";"";"0";"2,16";
"201810";"1";"COD404";"CRN-17880";"Login estudiante18901";"";"1,26";"3,82";
"201810";"1";"COD404";"CRN-17880";"Login estudiante18902";"";"1,06";"3,9";
"201810";"1";"COD404";"CRN-17880";"Login estudiante18903";"";"1,12";"4,17";
"201810";"1";"COD404";"CRN-17880";"Login estudiante18904";"";"1,17";"3,97";
"201810";"1";"COD404";"CRN-17880";"Login estudiante18905";"";"1,22";"4,61";
"201810";"1";"COD404";"CRN-17880";"Login estudiante18906";"";"0,89";"3,51";
"201810";"1";"COD404";"CRN-17880";"Login estudiante18907";"";"1,13";"4,31";
